Date,State,Disease,Disease_Count
08-09-2021,Delhi,RECURRING ABDOMINAL PAIN,4
08-09-2021,Andhra Pradesh,Stress,3
08-09-2021,Telangana,Knee Pain,3
08-09-2021,Telangana,HAIR LOSS,3
08-09-2021,Telangana,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,3
08-09-2021,Delhi,BACK PAIN,3
08-09-2021,Delhi,Tooth Pain,3
08-09-2021,Delhi,Stress,3
08-09-2021,Delhi,PAINFUL OR FREQUENT URINATION,3
08-09-2021,Delhi,NUMBNESS OR TINGLING,3
08-09-2021,Delhi,DIZZINESS,3
08-09-2021,Delhi,Chest pain,3
08-09-2021,Telangana,Belching,2
08-09-2021,Delhi,ANXIETY,2
08-09-2021,Karnataka,MISSED OR IRREGULAR PERIODS,2
08-09-2021,Delhi,COUGHING IN CHILDREN,2
08-09-2021,Delhi,COUGHING IN INFANTS AND CHILDREN,2
08-09-2021,Delhi,SORE THROAT,2
08-09-2021,Delhi,PAIN IN THE ANKLES OR FEET,2
08-09-2021,Delhi,DEPRESSION,2
08-09-2021,Telangana,Ear Pain or Pressure,2
08-09-2021,Telangana,SEVERE OR SUDDEN ABDOMINAL PAIN,2
08-09-2021,Telangana,PAIN IN THE WRISTS OR HANDS,2
08-09-2021,Telangana,NUMBNESS OR TINGLING,2
08-09-2021,Telangana,NECK PAIN,2
08-09-2021,Telangana,DIARRHEA,2
08-09-2021,Telangana,CONSTIPATION IN INFANTS AND CHILDREN,2
08-09-2021,Andhra Pradesh,Chronic headache,2
08-09-2021,Telangana,nightfall,2
08-09-2021,Telangana,continuous abdominal pain/upset Problems,2
08-09-2021,Telangana,"VAGINAL SORES, LUMPS OR PAIN",2
08-09-2021,Telangana,VAGINAL DISCHARGE ITCHING OR IRRITATION,2
08-09-2021,Telangana,Unexplained weight gain,2
08-09-2021,Delhi,Ear Pain In Children,1
08-09-2021,Delhi,Eye pain or problem with eyelid,1
08-09-2021,Delhi,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,1
08-09-2021,Delhi,Insomnia,1
08-09-2021,Delhi,Insomnia,1
08-09-2021,Delhi,PAINFUL MENSTRUAL CRAMPS,1
08-09-2021,Delhi,SEVERE OR SUDDEN ABDOMINAL PAIN,1
08-09-2021,Delhi,Stammering,1
08-09-2021,Delhi,Stomach pain,1
08-09-2021,Delhi,UNEXPLAINED WEIGHT LOSS,1
08-09-2021,Delhi,nightfall,1
08-09-2021,Delhi,DIARRHEA,1
08-09-2021,Andhra Pradesh,nervous,1
08-09-2021,Andhra Pradesh,NECK PAIN,1
08-09-2021,Andhra Pradesh,SORE THROAT,1
08-09-2021,Andhra Pradesh,ULCERS OF SKIN,1
08-09-2021,Andhra Pradesh,Vision Loss or Impairment,1
08-09-2021,Andhra Pradesh,continuous abdominal Problem,1
08-09-2021,Andhra Pradesh,depression,1
08-09-2021,Andhra Pradesh,family planning,1
08-09-2021,Andhra Pradesh,insomnia,1
08-09-2021,Andhra Pradesh,mood disorders,1
08-09-2021,Andhra Pradesh,social anxiety,1
08-09-2021,Karnataka,Belching,1
08-09-2021,Karnataka,"DEPRESSION , ANXIETY,",1
08-09-2021,Karnataka,Fever,1
08-09-2021,Karnataka,PAIN IN THE WRISTS OR HANDS,1
08-09-2021,Karnataka,RASH IN INFANTS AND CHILDREN,1
08-09-2021,Delhi,Stomach ache,1
08-09-2021,Delhi,Bleeding after Menopause,1
08-09-2021,Delhi,Breast Pain,1
08-09-2021,Delhi,CONSTIPATION,1
08-09-2021,Andhra Pradesh,Insomnia,1
08-09-2021,Andhra Pradesh,FEVER IN CHILDREN,1
08-09-2021,Andhra Pradesh,Ear Pain or Pressure,1
08-09-2021,Telangana,grief for loosing his father.,1
08-09-2021,Telangana,Swollen Glands,1
08-09-2021,Telangana,Wheezing,1
08-09-2021,Telangana,anxiety,1
08-09-2021,Telangana,"anxiety, fearful",1
08-09-2021,Telangana,delayed ejaculation,1
08-09-2021,Telangana,"doing repeated things, appetite loss, sleep dstrb.",1
08-09-2021,Telangana,genital size issue,1
08-09-2021,Telangana,gutka addiction,1
08-09-2021,Telangana,hypersexuality of wife,1
08-09-2021,Telangana,"stuck in between while talking with others,",1
08-09-2021,Telangana,want to know the effect of masturbation,1
08-09-2021,Andhra Pradesh,Anxiety Disorder,1
08-09-2021,Andhra Pradesh,Chest pain,1
08-09-2021,Andhra Pradesh,Covid 19 vaccine related issue,1
08-09-2021,Andhra Pradesh,DIARRHEA,1
08-09-2021,Andhra Pradesh,DIZZINESS,1
08-09-2021,Andhra Pradesh,Depression,1
08-09-2021,Andhra Pradesh,Discharge from the eye,1
08-09-2021,Telangana,RINGING IN THE EARS,1
08-09-2021,Telangana,RECURRING ABDOMINAL PAIN,1
08-09-2021,Telangana,ANXIETY,1
08-09-2021,Telangana,Breast Lump,1
08-09-2021,Telangana,Breast Pain,1
08-09-2021,Telangana,DEPRESSION,1
08-09-2021,Telangana,DIARRHEA IN CHILDREN,1
08-09-2021,Telangana,Discharge from the eye,1
08-09-2021,Telangana,FEVER IN INFANTS,1
08-09-2021,Telangana,LOSS OF URINE CONTROL,1
09-09-2021,Delhi,Fever,86
09-09-2021,Telangana,Fever,49
09-09-2021,Delhi,Cough,19
09-09-2021,Delhi,Chronic headache,16
09-09-2021,Telangana,Chronic headache,15
09-09-2021,Telangana,Cough,12
09-09-2021,Telangana,MISSED OR IRREGULAR PERIODS,11
09-09-2021,Telangana,Belching/ Growling Stomach/ Gas,9
09-09-2021,Telangana,continuous abdominal cramp Problems,9
09-09-2021,Telangana,DIZZINESS,8
09-09-2021,Telangana,Stomach ache,7
09-09-2021,Telangana,PAINFUL OR FREQUENT URINATION,7
09-09-2021,Telangana,Tooth Pain,7
09-09-2021,Delhi,Chest pain,7
09-09-2021,Telangana,Ear Pain or Pressure,6
09-09-2021,Telangana,FEVER IN CHILDREN,6
09-09-2021,Delhi,FEVER IN CHILDREN,6
09-09-2021,Telangana,Chest pain,6
09-09-2021,Telangana,SHORTNESS OF BREATH,6
09-09-2021,Telangana,CONSTIPATION,5
09-09-2021,Delhi,PAINFUL OR FREQUENT URINATION,5
09-09-2021,Delhi,PAIN IN THE WRISTS OR HANDS,5
09-09-2021,Delhi,HAIR LOSS,5
09-09-2021,Telangana,NAUSEA OR VOMITING,5
09-09-2021,Delhi,DEPRESSION,5
09-09-2021,Delhi,BACK PAIN,5
09-09-2021,Delhi,Belching/ Growling Stomach/ Gas,4
09-09-2021,Karnataka,Fever,4
09-09-2021,Delhi,SHORTNESS OF BREATH,4
09-09-2021,Telangana,SORE THROAT,4
09-09-2021,Telangana,DIARRHEA,4
09-09-2021,Telangana,HAIR LOSS,4
09-09-2021,Telangana,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,4
09-09-2021,Delhi,Stomach ache,3
09-09-2021,Delhi,Ear Pain or Pressure,3
09-09-2021,Delhi,Eye pain or problem with eyelid,3
09-09-2021,Delhi,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,3
09-09-2021,Andhra Pradesh,Stress,3
09-09-2021,Telangana,Knee Pain,3
09-09-2021,Delhi,SCROTAL PAIN,3
09-09-2021,Telangana,DEPRESSION,3
09-09-2021,Telangana,BACK PAIN,3
09-09-2021,Delhi,UNEXPLAINED WEIGHT LOSS,2
09-09-2021,Delhi,Tooth Pain,2
09-09-2021,Delhi,SORE THROAT,2
09-09-2021,Delhi,Drowsiness,2
09-09-2021,Delhi,ANXIETY,2
09-09-2021,Karnataka,Cough,2
09-09-2021,Karnataka,CONSTIPATION IN INFANTS AND CHILDREN,2
09-09-2021,Delhi,RECURRING ABDOMINAL PAIN,2
09-09-2021,Delhi,NUMBNESS OR TINGLING,2
09-09-2021,Delhi,NAUSEA OR VOMITING,2
09-09-2021,Delhi,FEVER IN INFANTS,2
09-09-2021,Telangana,FEVER IN INFANTS,2
09-09-2021,Telangana,Drowsiness,2
09-09-2021,Telangana,DIFFICULTY PASSING URINE,2
09-09-2021,Telangana,SCALING DISORDERS OF SKIN,2
09-09-2021,Telangana,COUGHING IN INFANTS AND CHILDREN,2
09-09-2021,Telangana,PAIN IN THE WRISTS OR HANDS,2
09-09-2021,Andhra Pradesh,SHORTNESS OF BREATH,2
09-09-2021,Andhra Pradesh,Fever,2
09-09-2021,Andhra Pradesh,Chest pain,2
09-09-2021,Andhra Pradesh,Belching/ Growling Stomach/ Gas,2
09-09-2021,Telangana,nightfall,2
09-09-2021,Telangana,continuous abdominal pain/upset Problems,2
09-09-2021,Telangana,UNEXPLAINED WEIGHT LOSS,2
09-09-2021,Telangana,Sexual Problems,2
09-09-2021,Delhi,BLEEDING BETWEEN MENSTRUAL PERIODS,1
09-09-2021,Delhi,VOMITING OR NAUSEA IN CHILDREN,1
09-09-2021,Delhi,Vision Loss or Impairment,1
09-09-2021,Delhi,Weakness,1
09-09-2021,Delhi,continuous abdominal Problem,1
09-09-2021,Delhi,insomnia,1
09-09-2021,Delhi,stress,1
09-09-2021,Delhi,Sexual Thinking,1
09-09-2021,Delhi,Unexplained weight gain,1
09-09-2021,Delhi,STRESS,1
09-09-2021,Delhi,DIARRHEA,1
09-09-2021,Delhi,DIZZINESS,1
09-09-2021,Delhi,Disturbed Sleep,1
09-09-2021,Delhi,Forgetting,1
09-09-2021,Delhi,Headache,1
09-09-2021,Delhi,Insomnia,1
09-09-2021,Delhi,Irritation and Porn Addiction,1
09-09-2021,Delhi,NIGHTFALL,1
09-09-2021,Delhi,Nail Problems,1
09-09-2021,Delhi,Nightfall,1
09-09-2021,Delhi,PAIN IN THE ANKLES OR FEET,1
09-09-2021,Delhi,Query about RINPAS,1
09-09-2021,Delhi,Breast Pain,1
09-09-2021,Delhi,Anxiety,1
09-09-2021,Telangana,Anxiety disorder,1
09-09-2021,Telangana,BLEEDING BETWEEN MENSTRUAL PERIODS,1
09-09-2021,Telangana,Belching,1
09-09-2021,Telangana,COUGHING IN CHILDREN,1
09-09-2021,Andhra Pradesh,Family Planning,1
09-09-2021,Telangana,genital size issue,1
09-09-2021,Telangana,medicine related queries,1
09-09-2021,Telangana,polysubstance abuse addiction,1
09-09-2021,Telangana,pregnancy,1
09-09-2021,Telangana,sexual dysfunction,1
09-09-2021,Telangana,testicles problem,1
09-09-2021,Andhra Pradesh,BACK PAIN,1
09-09-2021,Andhra Pradesh,Chronic headache,1
09-09-2021,Andhra Pradesh,Cough,1
09-09-2021,Andhra Pradesh,FEVER IN CHILDREN,1
09-09-2021,Andhra Pradesh,HAIR LOSS,1
09-09-2021,Andhra Pradesh,NUMBNESS OR TINGLING,1
09-09-2021,Andhra Pradesh,Sleeping Problem,1
09-09-2021,Andhra Pradesh,Stomach pain,1
09-09-2021,Andhra Pradesh,ULCERS OF SKIN,1
09-09-2021,Karnataka,BACK PAIN,1
09-09-2021,Karnataka,Belching/ Growling Stomach/ Gas,1
09-09-2021,Karnataka,HAIR LOSS,1
09-09-2021,Delhi,Addiction of Masturbation,1
09-09-2021,Telangana,bleeding of wife after sexual intercourse,1
09-09-2021,Telangana,anxiety disorder due to other medical condition,1
09-09-2021,Telangana,"VAGINAL SORES, LUMPS OR PAIN",1
09-09-2021,Telangana,DIARRHEA IN CHILDREN,1
09-09-2021,Telangana,Depression,1
09-09-2021,Telangana,Depression,1
09-09-2021,Telangana,Discharge from the eye,1
09-09-2021,Telangana,Ear Pain In Children,1
09-09-2021,Telangana,HEAVY MENSTRUAL PERIODS,1
09-09-2021,Telangana,Hip Pain,1
09-09-2021,Telangana,PAIN IN THE ANKLES OR FEET,1
09-09-2021,Telangana,ULCERS OF SKIN,1
09-09-2021,Telangana,Unexplained weight gain,1
09-09-2021,Telangana,VAGINAL DISCHARGE ITCHING OR IRRITATION,1
10-09-2021,Delhi,Fever,65
10-09-2021,Telangana,Fever,40
10-09-2021,Delhi,Cough,22
10-09-2021,Telangana,Chronic headache,19
10-09-2021,Delhi,Chronic headache,16
10-09-2021,Telangana,Belching/ Growling Stomach/ Gas,16
10-09-2021,Telangana,Cough,15
10-09-2021,Telangana,Stomach ache,10
10-09-2021,Telangana,continuous abdominal cramp Problems,9
10-09-2021,Delhi,Chest pain,9
10-09-2021,Delhi,Belching/ Growling Stomach/ Gas,8
10-09-2021,Delhi,FEVER IN CHILDREN,7
10-09-2021,Telangana,HAIR LOSS,7
10-09-2021,Telangana,CONSTIPATION,7
10-09-2021,Telangana,Chest pain,7
10-09-2021,Delhi,PAIN IN THE WRISTS OR HANDS,7
10-09-2021,Telangana,UNEXPLAINED WEIGHT LOSS,6
10-09-2021,Telangana,BACK PAIN,6
10-09-2021,Delhi,HAIR LOSS,5
10-09-2021,Delhi,Ear Pain In Children,5
10-09-2021,Telangana,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,5
10-09-2021,Telangana,FEVER IN CHILDREN,5
10-09-2021,Delhi,Ear Pain or Pressure,4
10-09-2021,Telangana,continuous abdominal pain/upset Problems,4
10-09-2021,Telangana,SHORTNESS OF BREATH,4
10-09-2021,Delhi,FEVER IN INFANTS,4
10-09-2021,Telangana,PAINFUL OR FREQUENT URINATION,4
10-09-2021,Telangana,NECK PAIN,4
10-09-2021,Telangana,DIZZINESS,4
10-09-2021,Delhi,DIZZINESS,3
10-09-2021,Andhra Pradesh,Cough,3
10-09-2021,Andhra Pradesh,Chest pain,3
10-09-2021,Telangana,ULCERS OF SKIN,3
10-09-2021,Telangana,NAUSEA OR VOMITING,3
10-09-2021,Telangana,MISSED OR IRREGULAR PERIODS,3
10-09-2021,Telangana,Eye pain or problem with eyelid,3
10-09-2021,Telangana,DIARRHEA,3
10-09-2021,Telangana,BLOOD IN THE URINE,3
10-09-2021,Telangana,BLEEDING BETWEEN MENSTRUAL PERIODS,3
10-09-2021,Andhra Pradesh,Stress,2
10-09-2021,Delhi,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,2
10-09-2021,Andhra Pradesh,nervous,2
10-09-2021,Andhra Pradesh,stress,2
10-09-2021,Andhra Pradesh,Chronic headache,2
10-09-2021,Andhra Pradesh,Stomach ache,2
10-09-2021,Delhi,Eye pain or problem with eyelid,2
10-09-2021,Delhi,Drowsiness,2
10-09-2021,Delhi,Discharge from the eye,2
10-09-2021,Karnataka,MISSED OR IRREGULAR PERIODS,2
10-09-2021,Delhi,CONSTIPATION,2
10-09-2021,Delhi,Anxiety,2
10-09-2021,Delhi,ANXIETY,2
10-09-2021,Karnataka,SHOULDER PAIN,2
10-09-2021,Telangana,DIFFICULTY PASSING URINE,2
10-09-2021,Telangana,Belching,2
10-09-2021,Telangana,Nail Problems,2
10-09-2021,Telangana,Tooth Pain,2
10-09-2021,Telangana,SORE THROAT,2
10-09-2021,Telangana,Knee Pain,2
10-09-2021,Telangana,FEVER IN INFANTS,2
10-09-2021,Telangana,Ear Pain or Pressure,2
10-09-2021,Delhi,Knee Pain,2
10-09-2021,Delhi,VAGINAL DISCHARGE ITCHING OR IRRITATION,2
10-09-2021,Delhi,Tooth Pain,2
10-09-2021,Delhi,SORE THROAT,2
10-09-2021,Delhi,PAIN IN THE ANKLES OR FEET,2
10-09-2021,Delhi,NAUSEA OR VOMITING,2
10-09-2021,Delhi,continuous abdominal Problem,1
10-09-2021,Delhi,Weakness,1
10-09-2021,Delhi,Stomach ache,1
10-09-2021,Delhi,COUGHING IN CHILDREN,1
10-09-2021,Delhi,DEPRESSION,1
10-09-2021,Delhi,DIARRHEA,1
10-09-2021,Delhi,DIARRHEA IN CHILDREN,1
10-09-2021,Delhi,UNEXPLAINED WEIGHT LOSS,1
10-09-2021,Delhi,MISSED OR IRREGULAR PERIODS,1
10-09-2021,Delhi,Masturbation,1
10-09-2021,Delhi,Nightfall,1
10-09-2021,Delhi,PAINFUL OR FREQUENT URINATION,1
10-09-2021,Delhi,SCROTAL PAIN,1
10-09-2021,Delhi,SHORTNESS OF BREATH,1
10-09-2021,Delhi,SHOULDER PAIN,1
10-09-2021,Delhi,Sexual dysfunction,1
10-09-2021,Delhi,Stress,1
10-09-2021,Delhi,BLEEDING BETWEEN MENSTRUAL PERIODS,1
10-09-2021,Karnataka,continuous abdominal/stomach cramp Problems,1
10-09-2021,Telangana,ANXIETY,1
10-09-2021,Telangana,Anxiety disorder,1
10-09-2021,Telangana,Anxiety disorders,1
10-09-2021,Telangana,CONSTIPATION IN INFANTS AND CHILDREN,1
10-09-2021,Telangana,COUGHING IN INFANTS AND CHILDREN,1
10-09-2021,Telangana,DEPRESSION,1
10-09-2021,Telangana,Depression,1
10-09-2021,Karnataka,LOSS OF URINE CONTROL,1
10-09-2021,Telangana,Discharge from the eye,1
10-09-2021,Telangana,Ear Pain In Children,1
10-09-2021,Andhra Pradesh,Tooth Pain,1
10-09-2021,Telangana,sexual dysfunction,1
10-09-2021,Telangana,somatization,1
10-09-2021,Telangana,stress for exam,1
10-09-2021,Andhra Pradesh,DEPRESSION,1
10-09-2021,Andhra Pradesh,DEPRESSION,1
10-09-2021,Andhra Pradesh,DIARRHEA,1
10-09-2021,Andhra Pradesh,Health issue,1
10-09-2021,Andhra Pradesh,Memorizing,1
10-09-2021,Andhra Pradesh,SCALING DISORDERS OF SKIN,1
10-09-2021,Andhra Pradesh,SHORTNESS OF BREATH,1
10-09-2021,Andhra Pradesh,continuous abdominal cramp Problems,1
10-09-2021,Andhra Pradesh,depression,1
10-09-2021,Andhra Pradesh,depression,1
10-09-2021,Andhra Pradesh,family Planning,1
10-09-2021,Andhra Pradesh,family issue,1
10-09-2021,Andhra Pradesh,heath issue,1
10-09-2021,Andhra Pradesh,mood disorders,1
10-09-2021,Karnataka,CONSTIPATION,1
10-09-2021,Karnataka,DIARRHEA IN INFANTS,1
10-09-2021,Karnataka,FEVER IN CHILDREN,1
10-09-2021,Karnataka,Fever,1
10-09-2021,Telangana,schizophrenia,1
10-09-2021,Telangana,premature ejaculation,1
10-09-2021,Telangana,nocturnal emission,1
10-09-2021,Telangana,masturbation,1
10-09-2021,Telangana,Generalised anxiety disoders,1
10-09-2021,Telangana,Hearing Loss,1
10-09-2021,Telangana,LOSS OF URINE CONTROL,1
10-09-2021,Telangana,NUMBNESS OR TINGLING,1
10-09-2021,Telangana,PAIN IN THE ANKLES OR FEET,1
10-09-2021,Telangana,PAIN IN THE WRISTS OR HANDS,1
10-09-2021,Telangana,PE,1
10-09-2021,Telangana,SEVERE OR SUDDEN ABDOMINAL PAIN,1
10-09-2021,Telangana,Sexual Problems,1
10-09-2021,Telangana,Unexplained weight gain,1
10-09-2021,Telangana,anxiety disorder,1
10-09-2021,Telangana,delayed ejaculation,1
10-09-2021,Telangana,fetishism,1
11-09-2021,Delhi,Fever,69
11-09-2021,Telangana,Fever,44
11-09-2021,Telangana,Cough,23
11-09-2021,Delhi,Chronic headache,21
11-09-2021,Telangana,Chronic headache,20
11-09-2021,Delhi,Cough,16
11-09-2021,Telangana,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,8
11-09-2021,Telangana,Chest pain,7
11-09-2021,Telangana,continuous abdominal pain/upset Problems,7
11-09-2021,Telangana,Stomach ache,7
11-09-2021,Telangana,Belching/ Growling Stomach/ Gas,7
11-09-2021,Delhi,BACK PAIN,7
11-09-2021,Delhi,NAUSEA OR VOMITING,6
11-09-2021,Delhi,PAINFUL OR FREQUENT URINATION,6
11-09-2021,Telangana,DIARRHEA,6
11-09-2021,Telangana,FEVER IN CHILDREN,5
11-09-2021,Telangana,continuous abdominal cramp Problems,5
11-09-2021,Telangana,SORE THROAT,5
11-09-2021,Telangana,SHORTNESS OF BREATH,5
11-09-2021,Telangana,MISSED OR IRREGULAR PERIODS,5
11-09-2021,Delhi,Tooth Pain,5
11-09-2021,Delhi,Chest pain,5
11-09-2021,Delhi,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,5
11-09-2021,Telangana,FEVER IN INFANTS,4
11-09-2021,Telangana,continuous abdominal Problem,4
11-09-2021,Telangana,Sexual Problems,4
11-09-2021,Andhra Pradesh,covid 19,4
11-09-2021,Delhi,Stomach ache,4
11-09-2021,Delhi,NUMBNESS OR TINGLING,4
11-09-2021,Delhi,FEVER IN CHILDREN,4
11-09-2021,Delhi,DIZZINESS,4
11-09-2021,Delhi,Belching/ Growling Stomach/ Gas,4
11-09-2021,Telangana,CONSTIPATION,4
11-09-2021,Delhi,PAIN IN THE WRISTS OR HANDS,4
11-09-2021,Delhi,SCROTAL PAIN,4
11-09-2021,Telangana,DIFFICULTY PASSING URINE,3
11-09-2021,Telangana,Depression,3
11-09-2021,Telangana,RECURRING ABDOMINAL PAIN,3
11-09-2021,Telangana,PAIN IN THE WRISTS OR HANDS,3
11-09-2021,Delhi,Nail Problems,3
11-09-2021,Delhi,Knee Pain,3
11-09-2021,Delhi,PAIN IN THE ANKLES OR FEET,3
11-09-2021,Delhi,HAIR LOSS,3
11-09-2021,Delhi,Eye pain or problem with eyelid,3
11-09-2021,Delhi,Breast Pain,3
11-09-2021,Andhra Pradesh,Covid 19 Vaccine related issue,3
11-09-2021,Andhra Pradesh,Cough,3
11-09-2021,Delhi,SHORTNESS OF BREATH,3
11-09-2021,Delhi,Ear Pain or Pressure,2
11-09-2021,Delhi,Drowsiness,2
11-09-2021,Delhi,SHOULDER PAIN,2
11-09-2021,Delhi,SORE THROAT,2
11-09-2021,Delhi,SEVERE OR SUDDEN ABDOMINAL PAIN,2
11-09-2021,Delhi,DIARRHEA,2
11-09-2021,Andhra Pradesh,Fever,2
11-09-2021,Andhra Pradesh,Stress,2
11-09-2021,Telangana,UNEXPLAINED WEIGHT LOSS,2
11-09-2021,Telangana,SEVERE OR SUDDEN ABDOMINAL PAIN,2
11-09-2021,Andhra Pradesh,anxiety,2
11-09-2021,Delhi,COUGHING IN INFANTS AND CHILDREN,2
11-09-2021,Delhi,CONSTIPATION,2
11-09-2021,Andhra Pradesh,covid 19,2
11-09-2021,Karnataka,SHORTNESS OF BREATH,2
11-09-2021,Karnataka,Fever,2
11-09-2021,Telangana,BLEEDING BETWEEN MENSTRUAL PERIODS,2
11-09-2021,Telangana,BACK PAIN,2
11-09-2021,Telangana,NECK PAIN,2
11-09-2021,Telangana,NAUSEA OR VOMITING,2
11-09-2021,Telangana,HAIR LOSS,2
11-09-2021,Telangana,DIZZINESS,2
11-09-2021,Telangana,CRYING IN INFANTS,2
11-09-2021,Telangana,CONSTIPATION IN INFANTS AND CHILDREN,2
11-09-2021,Telangana,DIARRHEA IN INFANTS,1
11-09-2021,Telangana,Anxiety disorders,1
11-09-2021,Telangana,BLOOD IN THE URINE,1
11-09-2021,Telangana,COUGHING IN INFANTS AND CHILDREN,1
11-09-2021,Telangana,DEPRESSION,1
11-09-2021,Telangana,EAR PAIN IN INFANTS,1
11-09-2021,Telangana,Ear Pain In Children,1
11-09-2021,Telangana,Hearing Loss,1
11-09-2021,Telangana,Insomnia,1
11-09-2021,Telangana,Nail Problems,1
11-09-2021,Telangana,PAINFUL OR FREQUENT URINATION,1
11-09-2021,Telangana,ALCOHOL INTOXICATION,1
11-09-2021,Telangana,SCROTAL PAIN,1
11-09-2021,Telangana,SHOULDER PAIN,1
11-09-2021,Karnataka,HEAVY MENSTRUAL PERIODS,1
11-09-2021,Andhra Pradesh,health issue,1
11-09-2021,Andhra Pradesh,lack of concention,1
11-09-2021,Andhra Pradesh,ocd,1
11-09-2021,Andhra Pradesh,other problem,1
11-09-2021,Andhra Pradesh,stress,1
11-09-2021,Karnataka,BACK PAIN,1
11-09-2021,Karnataka,BLEEDING BETWEEN MENSTRUAL PERIODS,1
11-09-2021,Karnataka,CONSTIPATION,1
11-09-2021,Karnataka,COUGHING IN INFANTS AND CHILDREN,1
11-09-2021,Karnataka,Chronic headache,1
11-09-2021,Karnataka,along with opioid addiction,1
11-09-2021,Delhi,ANXIETY,1
11-09-2021,Delhi,CONSTIPATION IN INFANTS AND CHILDREN,1
11-09-2021,Delhi,Continuous Stomach pain,1
11-09-2021,Delhi,DIARRHEA IN INFANTS,1
11-09-2021,Andhra Pradesh,depression,1
11-09-2021,Andhra Pradesh,covid 19 vaccine,1
11-09-2021,Andhra Pradesh,continuous abdominal/stomach cramp Problems,1
11-09-2021,Telangana,Tooth Pain,1
11-09-2021,Telangana,VAGINAL DISCHARGE ITCHING OR IRRITATION,1
11-09-2021,Telangana,VOMITING OR NAUSEA IN CHILDREN,1
11-09-2021,Telangana,alcohol intoxication,1
11-09-2021,Telangana,depression,1
11-09-2021,Telangana,other,1
11-09-2021,Telangana,pain in penis,1
11-09-2021,Telangana,sexual problem,1
11-09-2021,Telangana,want to know the effect of masturbation,1
11-09-2021,Andhra Pradesh,Stomach ache,1
11-09-2021,Andhra Pradesh,COVID 19,1
11-09-2021,Andhra Pradesh,Children Problems,1
11-09-2021,Andhra Pradesh,Covid 19 Vaccine related,1
11-09-2021,Andhra Pradesh,Covid 19 vaccine issue,1
11-09-2021,Andhra Pradesh,Familiar issue,1
11-09-2021,Andhra Pradesh,PAIN IN THE WRISTS OR HANDS,1
11-09-2021,Andhra Pradesh,Relationship issue,1
11-09-2021,Andhra Pradesh,Stomach Problem,1
11-09-2021,Andhra Pradesh,Tooth Pain,1
11-09-2021,Delhi,DIFFICULTY PASSING URINE,1
11-09-2021,Delhi,Discharge from the eye,1
11-09-2021,Delhi,Fear  of Vaccination,1
11-09-2021,Delhi,MISSED OR IRREGULAR PERIODS,1
11-09-2021,Delhi,Masturbation,1
11-09-2021,Delhi,NECK PAIN,1
11-09-2021,Delhi,Nightfall,1
11-09-2021,Delhi,Stress and Auditory Hallucination,1
11-09-2021,Delhi,UNEXPLAINED WEIGHT LOSS,1
11-09-2021,Delhi,Unexplained weight gain,1
11-09-2021,Delhi,VAGINAL DISCHARGE ITCHING OR IRRITATION,1
11-09-2021,Delhi,continuous abdominal Problem,1
11-09-2021,Delhi,continuous abdominal_stomach cramp Problems,1
12-09-2021,Delhi,Fever,89
12-09-2021,Telangana,Fever,41
12-09-2021,Telangana,Chronic headache,21
12-09-2021,Delhi,Cough,20
12-09-2021,Delhi,Chronic headache,18
12-09-2021,Telangana,Cough,17
12-09-2021,Telangana,Belching/ Growling Stomach/ Gas,11
12-09-2021,Telangana,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,10
12-09-2021,Telangana,Stomach ache,9
12-09-2021,Delhi,PAIN IN THE WRISTS OR HANDS,9
12-09-2021,Andhra Pradesh,covid 19,7
12-09-2021,Delhi,Ear Pain or Pressure,7
12-09-2021,Telangana,HAIR LOSS,6
12-09-2021,Telangana,FEVER IN INFANTS,5
12-09-2021,Delhi,Chest pain,5
12-09-2021,Delhi,Eye pain or problem with eyelid,5
12-09-2021,Telangana,continuous abdominal cramp Problems,5
12-09-2021,Andhra Pradesh,stress,5
12-09-2021,Delhi,HAIR LOSS,5
12-09-2021,Delhi,NAUSEA OR VOMITING,4
12-09-2021,Delhi,Knee Pain,4
12-09-2021,Telangana,DIARRHEA,4
12-09-2021,Telangana,CONSTIPATION,4
12-09-2021,Telangana,BACK PAIN,4
12-09-2021,Telangana,DIZZINESS,4
12-09-2021,Delhi,DIZZINESS,4
12-09-2021,Delhi,DIARRHEA,4
12-09-2021,Telangana,FEVER IN CHILDREN,4
12-09-2021,Telangana,NAUSEA OR VOMITING,4
